ncessch,zip,locale,title1_status,total_n,fr_lnch_n,red_lnch_n,pupil_tch_ratio,ipr_est,st_schid,lea_cwiftest,fr_lnch_prop,red_lnch_prop,enrl_grd,percent_level_4,percent_level_3,percent_level_2,percent_level_1,wealth_prop,mid_prop,pov_prop,bachelors_pct,high_school,no_diploma_pct,high_ed
410166001114,97886,42-Rural: Distant,6-Not eligible for either TAS or SWP,255,105,33,20.45,251,1055,0.912,0.4117647058823529,0.12941176470588237,7,14.5,32.7,32.7,20,0,0.34210526315789475,0.4473684210526316,8.1,34.2,10.3,6.3
410166001114,97886,42-Rural: Distant,6-Not eligible for either TAS or SWP,255,105,33,20.45,251,1055,0.912,0.4117647058823529,0.12941176470588237,8,19.6,39.2,21.6,19.6,0,0.34210526315789475,0.4473684210526316,8.1,34.2,10.3,6.3
410166001115,97813,42-Rural: Distant,6-Not eligible for either TAS or SWP,176,64,16,14.93,223,1056,0.912,0.36363636363636365,0.09090909090909091,NA,NA,NA,NA,NA,0.02631578947368421,0.2699805068226121,0.2651072124756335,12,25.3,9.6,7.5
410723001307,97034,21-Suburb: Large,6-Not eligible for either TAS or SWP,456,20,6,18.61,818,58,0.971,0.043859649122807015,0.013157894736842105,3,61,23.2,12.2,3.7,0.42007992007992007,0.08041958041958042,0.07942057942057942,39.1,9.4,1,32.4
410723001307,97034,21-Suburb: Large,6-Not eligible for either TAS or SWP,456,20,6,18.61,818,58,0.971,0.043859649122807015,0.013157894736842105,4,69.9,23.3,5.5,1.4,0.42007992007992007,0.08041958041958042,0.07942057942057942,39.1,9.4,1,32.4
410723001307,97034,21-Suburb: Large,6-Not eligible for either TAS or SWP,456,20,6,18.61,818,58,0.971,0.043859649122807015,0.013157894736842105,5,68.2,23.5,7.1,1.2,0.42007992007992007,0.08041958041958042,0.07942057942057942,39.1,9.4,1,32.4
410651000386,97031,33-Town: Remote,6-Not eligible for either TAS or SWP,533,150,33,19.12,361,366,0.88,0.28142589118198874,0.06191369606003752,3,30,30,24,16,0.0877674163466813,0.2369720241360395,0.17992320351069666,20.2,27,4.8,15.2
410651000386,97031,33-Town: Remote,6-Not eligible for either TAS or SWP,533,150,33,19.12,361,366,0.88,0.28142589118198874,0.06191369606003752,4,37.9,34.5,13.8,13.8,0.0877674163466813,0.2369720241360395,0.17992320351069666,20.2,27,4.8,15.2
410651000386,97031,33-Town: Remote,6-Not eligible for either TAS or SWP,533,150,33,19.12,361,366,0.88,0.28142589118198874,0.06191369606003752,5,41.6,34.5,16.8,7.1,0.0877674163466813,0.2369720241360395,0.17992320351069666,20.2,27,4.8,15.2
410198001454,97701,13-City: Small,5-Eligible for Title I SWP provides SWP program,263,90,25,18.01,421,3221,0.917,0.34220532319391633,0.09505703422053231,3,20.6,20.6,29.4,29.4,0.10386419477328568,0.19968729059638152,0.16774625865534956,24.3,18.9,4.1,16.3
410198001454,97701,13-City: Small,5-Eligible for Title I SWP provides SWP program,263,90,25,18.01,421,3221,0.917,0.34220532319391633,0.09505703422053231,4,25,20.8,33.3,20.8,0.10386419477328568,0.19968729059638152,0.16774625865534956,24.3,18.9,4.1,16.3
410198001454,97701,13-City: Small,5-Eligible for Title I SWP provides SWP program,263,90,25,18.01,421,3221,0.917,0.34220532319391633,0.09505703422053231,5,14.3,50,10.7,25,0.10386419477328568,0.19968729059638152,0.16774625865534956,24.3,18.9,4.1,16.3
410198001454,97701,13-City: Small,5-Eligible for Title I SWP provides SWP program,263,90,25,18.01,421,3221,0.917,0.34220532319391633,0.09505703422053231,6,12.5,41.7,12.5,33.3,0.10386419477328568,0.19968729059638152,0.16774625865534956,24.3,18.9,4.1,16.3
410198001454,97701,13-City: Small,5-Eligible for Title I SWP provides SWP program,263,90,25,18.01,421,3221,0.917,0.34220532319391633,0.09505703422053231,7,21.7,34.8,21.7,21.7,0.10386419477328568,0.19968729059638152,0.16774625865534956,24.3,18.9,4.1,16.3
410198001454,97701,13-City: Small,5-Eligible for Title I SWP provides SWP program,263,90,25,18.01,421,3221,0.917,0.34220532319391633,0.09505703422053231,8,18.2,36.4,9.1,36.4,0.10386419477328568,0.19968729059638152,0.16774625865534956,24.3,18.9,4.1,16.3
410192000554,97229,21-Suburb: Large,6-Not eligible for either TAS or SWP,2466,526,130,23.24,591,1320,1.051,0.21330089213300893,0.05271695052716951,NA,NA,NA,NA,NA,0.3361270401411557,0.10307307748860461,0.08425231583590649,35.1,9.2,1.9,31.5
410883000080,97222,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,401,307,40,15.99,264,72,0.972,0.7655860349127181,0.09975062344139651,3,7,3.5,33.3,56.1,0.03173045469414459,0.25711481844946027,0.2093555773634282,15.9,26.8,6.5,10.8
410883000080,97222,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,401,307,40,15.99,264,72,0.972,0.7655860349127181,0.09975062344139651,4,6.1,15.2,24.2,54.5,0.03173045469414459,0.25711481844946027,0.2093555773634282,15.9,26.8,6.5,10.8
410883000080,97222,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,401,307,40,15.99,264,72,0.972,0.7655860349127181,0.09975062344139651,5,5.4,26.9,30.1,37.6,0.03173045469414459,0.25711481844946027,0.2093555773634282,15.9,26.8,6.5,10.8
410450001587,97503,22-Suburb: Mid-size,5-Eligible for Title I SWP provides SWP program,333,224,21,17.76,233,4021,0.886,0.6726726726726727,0.06306306306306306,6,7.8,31,27.6,33.6,0.0822175240779892,0.2248062015503876,0.21071176885130374,6.1,31.2,12.7,4.2
410450001587,97503,22-Suburb: Mid-size,5-Eligible for Title I SWP provides SWP program,333,224,21,17.76,233,4021,0.886,0.6726726726726727,0.06306306306306306,7,14.7,36.7,21.1,27.5,0.0822175240779892,0.2248062015503876,0.21071176885130374,6.1,31.2,12.7,4.2
410450001587,97503,22-Suburb: Mid-size,5-Eligible for Title I SWP provides SWP program,333,224,21,17.76,233,4021,0.886,0.6726726726726727,0.06306306306306306,8,17.3,32.7,24,26,0.0822175240779892,0.2248062015503876,0.21071176885130374,6.1,31.2,12.7,4.2
411082000816,97303,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,803,280,73,22.75,349,770,0.902,0.34869240348692404,0.09090909090909091,6,22.3,35.2,26.7,15.8,0.029906542056074768,0.26114819759679575,0.19465954606141522,15.8,25.5,7.1,8.2
411082000816,97303,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,803,280,73,22.75,349,770,0.902,0.34869240348692404,0.09090909090909091,7,16.1,42.1,23.6,18.1,0.029906542056074768,0.26114819759679575,0.19465954606141522,15.8,25.5,7.1,8.2
411082000816,97303,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,803,280,73,22.75,349,770,0.902,0.34869240348692404,0.09090909090909091,8,18.3,41.3,25,15.5,0.029906542056074768,0.26114819759679575,0.19465954606141522,15.8,25.5,7.1,8.2
410192001238,97008,13-City: Small,6-Not eligible for either TAS or SWP,713,299,82,17.84,289,1185,1.051,0.41935483870967744,0.1150070126227209,6,26.7,21.3,21.7,30.3,0.07318894697535475,0.23226288274831963,0.1717699775952203,27.4,18.9,5.6,11.4
410192001238,97008,13-City: Small,6-Not eligible for either TAS or SWP,713,299,82,17.84,289,1185,1.051,0.41935483870967744,0.1150070126227209,7,25.1,27.9,20,27,0.07318894697535475,0.23226288274831963,0.1717699775952203,27.4,18.9,5.6,11.4
410192001238,97008,13-City: Small,6-Not eligible for either TAS or SWP,713,299,82,17.84,289,1185,1.051,0.41935483870967744,0.1150070126227209,8,30.4,27.2,21.7,20.7,0.07318894697535475,0.23226288274831963,0.1717699775952203,27.4,18.9,5.6,11.4
411004000949,97206,11-City: Large,5-Eligible for Title I SWP provides SWP program,238,162,25,14.5,208,900,0.999,0.680672268907563,0.10504201680672269,3,7.5,17.5,30,45,0.042933395219308425,0.2425156648874449,0.2030633557669993,22.7,22.1,6.2,14.8
411004000949,97206,11-City: Large,5-Eligible for Title I SWP provides SWP program,238,162,25,14.5,208,900,0.999,0.680672268907563,0.10504201680672269,4,17.1,20,25.7,37.1,0.042933395219308425,0.2425156648874449,0.2030633557669993,22.7,22.1,6.2,14.8
411004000949,97206,11-City: Large,5-Eligible for Title I SWP provides SWP program,238,162,25,14.5,208,900,0.999,0.680672268907563,0.10504201680672269,5,12.2,43.9,19.5,24.4,0.042933395219308425,0.2425156648874449,0.2030633557669993,22.7,22.1,6.2,14.8
410386001047,97338,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,419,183,47,19.95,309,993,0.827,0.43675417661097854,0.11217183770883055,4,23.4,22.4,28.6,25.5,0.03243791180942727,0.22757222503801317,0.19766852508869742,13.8,31.2,6,7.8
410386001047,97338,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,419,183,47,19.95,309,993,0.827,0.43675417661097854,0.11217183770883055,5,20.7,29.6,23.9,25.8,0.03243791180942727,0.22757222503801317,0.19766852508869742,13.8,31.2,6,7.8
411052001006,97230,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,490,387,33,18.79,331,952,1,0.789795918367347,0.0673469387755102,3,11.1,16.7,33.3,38.9,0.019819294666278055,0.29962110171961526,0.24628388225007286,14.2,27.7,8.2,7.2
411052001006,97230,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,490,387,33,18.79,331,952,1,0.789795918367347,0.0673469387755102,4,9.4,28.2,21.2,41.2,0.019819294666278055,0.29962110171961526,0.24628388225007286,14.2,27.7,8.2,7.2
411052001006,97230,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,490,387,33,18.79,331,952,1,0.789795918367347,0.0673469387755102,5,1.3,16.3,25,57.5,0.019819294666278055,0.29962110171961526,0.24628388225007286,14.2,27.7,8.2,7.2
410474000559,97401,12-City: Mid-size,2-Eligible for Title I TAS provides TAS program,508,196,29,19.49,326,534,0.879,0.3858267716535433,0.05708661417322835,3,24.7,23.3,27.4,24.7,0.07855697909642616,0.21544167228590694,0.2737693863789616,25.6,17.5,4,18
410474000559,97401,12-City: Mid-size,2-Eligible for Title I TAS provides TAS program,508,196,29,19.49,326,534,0.879,0.3858267716535433,0.05708661417322835,4,35.9,21.8,26.9,15.4,0.07855697909642616,0.21544167228590694,0.2737693863789616,25.6,17.5,4,18
410474000559,97401,12-City: Mid-size,2-Eligible for Title I TAS provides TAS program,508,196,29,19.49,326,534,0.879,0.3858267716535433,0.05708661417322835,5,26.2,32.1,21.4,20.2,0.07855697909642616,0.21544167228590694,0.2737693863789616,25.6,17.5,4,18
410204000623,97402,12-City: Mid-size,6-Not eligible for either TAS or SWP,1508,646,145,24.98,260,588,0.88,0.42838196286472147,0.09615384615384616,NA,NA,NA,NA,NA,0.020972574325881538,0.3060613044480295,0.2867020050702927,14.5,25.4,7.1,7.3
411167001525,97477,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,266,148,34,14.81,370,4058,0.88,0.556390977443609,0.12781954887218044,6,7.9,26.3,39.5,26.3,0.03011487115802546,0.26886060229742315,0.21608196212356412,12,28.6,10.1,6.2
411167001525,97477,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,266,148,34,14.81,370,4058,0.88,0.556390977443609,0.12781954887218044,7,4.8,25.8,22.6,46.8,0.03011487115802546,0.26886060229742315,0.21608196212356412,12,28.6,10.1,6.2
411167001525,97477,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,266,148,34,14.81,370,4058,0.88,0.556390977443609,0.12781954887218044,8,4.5,17.9,34.3,43.3,0.03011487115802546,0.26886060229742315,0.21608196212356412,12,28.6,10.1,6.2
411317001377,97068,21-Suburb: Large,6-Not eligible for either TAS or SWP,518,65,24,18.84,591,1286,0.972,0.12548262548262548,0.04633204633204633,3,46.2,35.5,10.8,7.5,0.2772173913043478,0.10747826086956522,0.09391304347826086,33.7,12.8,0.9,22.6
411317001377,97068,21-Suburb: Large,6-Not eligible for either TAS or SWP,518,65,24,18.84,591,1286,0.972,0.12548262548262548,0.04633204633204633,4,43,23.7,19.4,14,0.2772173913043478,0.10747826086956522,0.09391304347826086,33.7,12.8,0.9,22.6
411317001377,97068,21-Suburb: Large,6-Not eligible for either TAS or SWP,518,65,24,18.84,591,1286,0.972,0.12548262548262548,0.04633204633204633,5,34.9,43.4,15.1,6.6,0.2772173913043478,0.10747826086956522,0.09391304347826086,33.7,12.8,0.9,22.6
411335001276,97396,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,386,238,28,16.78,209,1224,0.904,0.616580310880829,0.07253886010362694,3,11.9,22,18.6,47.5,0.017123287671232876,0.2602739726027397,0.2465753424657534,7,35.6,9.6,4.5
411335001276,97396,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,386,238,28,16.78,209,1224,0.904,0.616580310880829,0.07253886010362694,4,4.5,15.2,25.8,54.5,0.017123287671232876,0.2602739726027397,0.2465753424657534,7,35.6,9.6,4.5
411335001276,97396,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,386,238,28,16.78,209,1224,0.904,0.616580310880829,0.07253886010362694,5,3.1,31.3,21.9,43.8,0.017123287671232876,0.2602739726027397,0.2465753424657534,7,35.6,9.6,4.5
411335001277,97396,41-Rural: Fringe,6-Not eligible for either TAS or SWP,269,120,26,16.7,209,1226,0.904,0.44609665427509293,0.09665427509293681,NA,NA,NA,NA,NA,0.017123287671232876,0.2602739726027397,0.2465753424657534,7,35.6,9.6,4.5
411335001338,97396,41-Rural: Fringe,6-Not eligible for either TAS or SWP,193,109,9,19.3,209,1225,0.904,0.56476683937823835,0.046632124352331605,6,5.1,13.6,28.8,52.5,0.017123287671232876,0.2602739726027397,0.2465753424657534,7,35.6,9.6,4.5
411335001338,97396,41-Rural: Fringe,6-Not eligible for either TAS or SWP,193,109,9,19.3,209,1225,0.904,0.56476683937823835,0.046632124352331605,7,4.8,34.9,30.2,30.2,0.017123287671232876,0.2602739726027397,0.2465753424657534,7,35.6,9.6,4.5
411335001338,97396,41-Rural: Fringe,6-Not eligible for either TAS or SWP,193,109,9,19.3,209,1225,0.904,0.56476683937823835,0.046632124352331605,8,0,35.7,19.6,44.6,0.017123287671232876,0.2602739726027397,0.2465753424657534,7,35.6,9.6,4.5
410198001758,97701,41-Rural: Fringe,6-Not eligible for either TAS or SWP,611,48,11,21.03,425,4680,0.917,0.07855973813420622,0.01800327332242226,3,46.3,29.3,16.3,8.1,0.10386419477328568,0.19968729059638152,0.16774625865534956,24.3,18.9,4.1,16.3
410198001758,97701,41-Rural: Fringe,6-Not eligible for either TAS or SWP,611,48,11,21.03,425,4680,0.917,0.07855973813420622,0.01800327332242226,4,48.6,38.1,9.5,3.8,0.10386419477328568,0.19968729059638152,0.16774625865534956,24.3,18.9,4.1,16.3
410198001758,97701,41-Rural: Fringe,6-Not eligible for either TAS or SWP,611,48,11,21.03,425,4680,0.917,0.07855973813420622,0.01800327332242226,5,42,41,12,5,0.10386419477328568,0.19968729059638152,0.16774625865534956,24.3,18.9,4.1,16.3
410264000130,97013,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,360,148,25,17.31,226,122,0.972,0.4111111111111111,0.06944444444444445,3,25.5,21.6,39.2,13.7,0.056313242410910694,0.21645402551693796,0.16849978002639684,17.3,24.4,7.4,7.8
410264000130,97013,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,360,148,25,17.31,226,122,0.972,0.4111111111111111,0.06944444444444445,4,13.6,31.8,25,29.5,0.056313242410910694,0.21645402551693796,0.16849978002639684,17.3,24.4,7.4,7.8
410264000130,97013,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,360,148,25,17.31,226,122,0.972,0.4111111111111111,0.06944444444444445,5,14.8,42.6,24.1,18.5,0.056313242410910694,0.21645402551693796,0.16849978002639684,17.3,24.4,7.4,7.8
410264000130,97013,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,360,148,25,17.31,226,122,0.972,0.4111111111111111,0.06944444444444445,6,18.9,37.7,26.4,17,0.056313242410910694,0.21645402551693796,0.16849978002639684,17.3,24.4,7.4,7.8
410004300494,97071,41-Rural: Fringe,6-Not eligible for either TAS or SWP,119,112,0,7.11,216,1828,NA,0.9411764705882353,0,6,NA,NA,NA,NA,0.013780918727915195,0.3441696113074205,0.24664310954063604,9,25.4,12.6,4.6
410004300494,97071,41-Rural: Fringe,6-Not eligible for either TAS or SWP,119,112,0,7.11,216,1828,NA,0.9411764705882353,0,7,NA,NA,NA,NA,0.013780918727915195,0.3441696113074205,0.24664310954063604,9,25.4,12.6,4.6
410004300494,97071,41-Rural: Fringe,6-Not eligible for either TAS or SWP,119,112,0,7.11,216,1828,NA,0.9411764705882353,0,8,NA,NA,NA,NA,0.013780918727915195,0.3441696113074205,0.24664310954063604,9,25.4,12.6,4.6
410192001232,97225,13-City: Small,5-Eligible for Title I SWP provides SWP program,448,289,47,14.26,384,1179,1.051,0.6450892857142857,0.10491071428571429,3,3.8,12.7,25.3,58.2,0.24093816631130063,0.15223880597014924,0.12494669509594883,36.8,12.7,1.7,24.7
410192001232,97225,13-City: Small,5-Eligible for Title I SWP provides SWP program,448,289,47,14.26,384,1179,1.051,0.6450892857142857,0.10491071428571429,4,18.2,10.6,28.8,42.4,0.24093816631130063,0.15223880597014924,0.12494669509594883,36.8,12.7,1.7,24.7
410192001232,97225,13-City: Small,5-Eligible for Title I SWP provides SWP program,448,289,47,14.26,384,1179,1.051,0.6450892857142857,0.10491071428571429,5,8.6,37.1,27.1,27.1,0.24093816631130063,0.15223880597014924,0.12494669509594883,36.8,12.7,1.7,24.7
410690000477,97544,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,75,46,14,24.19,247,453,0.836,0.6133333333333333,0.18666666666666668,3,12.5,43.8,31.3,12.5,0.04519774011299435,0.24632768361581922,0.315819209039548,20.1,29.8,8.8,7.1
410690000477,97544,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,75,46,14,24.19,247,453,0.836,0.6133333333333333,0.18666666666666668,4,8.3,41.7,25,25,0.04519774011299435,0.24632768361581922,0.315819209039548,20.1,29.8,8.8,7.1
410690000477,97544,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,75,46,14,24.19,247,453,0.836,0.6133333333333333,0.18666666666666668,5,25,31.3,31.3,12.5,0.04519774011299435,0.24632768361581922,0.315819209039548,20.1,29.8,8.8,7.1
410001400754,97918,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,95,54,2,23.75,361,706,0.891,0.5684210526315789,0.021052631578947368,3,NA,NA,NA,NA,0.016,0.2773333333333333,0.264,12,31.9,8.7,6.7
410001400754,97918,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,95,54,2,23.75,361,706,0.891,0.5684210526315789,0.021052631578947368,4,61.5,30.8,0,7.7,0.016,0.2773333333333333,0.264,12,31.9,8.7,6.7
410001400754,97918,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,95,54,2,23.75,361,706,0.891,0.5684210526315789,0.021052631578947368,5,18.8,43.8,31.3,6.3,0.016,0.2773333333333333,0.264,12,31.9,8.7,6.7
410001400754,97918,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,95,54,2,23.75,361,706,0.891,0.5684210526315789,0.021052631578947368,6,NA,NA,NA,NA,0.016,0.2773333333333333,0.264,12,31.9,8.7,6.7
410001400754,97918,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,95,54,2,23.75,361,706,0.891,0.5684210526315789,0.021052631578947368,7,17.6,76.5,0,5.9,0.016,0.2773333333333333,0.264,12,31.9,8.7,6.7
410001400754,97918,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,95,54,2,23.75,361,706,0.891,0.5684210526315789,0.021052631578947368,8,NA,NA,NA,NA,0.016,0.2773333333333333,0.264,12,31.9,8.7,6.7
410348000046,97330,13-City: Small,5-Eligible for Title I SWP provides SWP program,424,190,36,19.41,332,39,0.875,0.4481132075471698,0.08490566037735849,3,26.8,32.1,21.4,19.6,0.11283185840707964,0.18078381795195955,0.2127054361567636,28.3,11.7,3.2,30.3
410348000046,97330,13-City: Small,5-Eligible for Title I SWP provides SWP program,424,190,36,19.41,332,39,0.875,0.4481132075471698,0.08490566037735849,4,35.7,21.4,21.4,21.4,0.11283185840707964,0.18078381795195955,0.2127054361567636,28.3,11.7,3.2,30.3
410348000046,97330,13-City: Small,5-Eligible for Title I SWP provides SWP program,424,190,36,19.41,332,39,0.875,0.4481132075471698,0.08490566037735849,5,20.2,28.6,22.6,28.6,0.11283185840707964,0.18078381795195955,0.2127054361567636,28.3,11.7,3.2,30.3
410804000441,97504,13-City: Small,5-Eligible for Title I SWP provides SWP program,537,383,36,21.74,184,420,0.886,0.7132216014897579,0.0670391061452514,3,22.1,27.3,20.8,29.9,0.10222868217054264,0.18313953488372092,0.25193798449612403,18.4,25.3,6,10.1
410804000441,97504,13-City: Small,5-Eligible for Title I SWP provides SWP program,537,383,36,21.74,184,420,0.886,0.7132216014897579,0.0670391061452514,4,23.9,26.9,20.9,28.4,0.10222868217054264,0.18313953488372092,0.25193798449612403,18.4,25.3,6,10.1
410804000441,97504,13-City: Small,5-Eligible for Title I SWP provides SWP program,537,383,36,21.74,184,420,0.886,0.7132216014897579,0.0670391061452514,5,20.7,29.3,24.4,25.6,0.10222868217054264,0.18313953488372092,0.25193798449612403,18.4,25.3,6,10.1
410804000441,97504,13-City: Small,5-Eligible for Title I SWP provides SWP program,537,383,36,21.74,184,420,0.886,0.7132216014897579,0.0670391061452514,6,14.8,22.2,38.9,24.1,0.10222868217054264,0.18313953488372092,0.25193798449612403,18.4,25.3,6,10.1
